,minimum,maximum
EX_for_e,0.0,22.11095633888238
EX_g1p_e,0.0,0.0
EX_fru_e,0.0,0.0
EX_fe3dcit_e,0.0,0.0
EX_fe3dhbzs_e,0.0,0.0
EX_cu_e,0.0,0.0
EX_fe3hox_e,0.0,0.0
EX_frulys_e,0.0,0.0
EX_cu2_e,-0.00025064451432866056,-0.00022558006289579542
EX_fruur_e,0.0,0.0
EX_fuc__L_e,0.0,0.0
EX_fe3hox_un_e,0.0,0.0
EX_fecrm_e,0.0,0.0
EX_fecrm_un_e,0.0,0.0
EX_feenter_e,0.0,0.09636363636363177
EX_fum_e,0.0,0.0
EX_fusa_e,0.0,0.0
EX_feoxam_e,0.0,0.0
EX_cyan_e,0.0,0.0
EX_g3pc_e,0.0,0.0
EX_g3pe_e,0.0,0.3974999999999955
EX_galct__D_e,0.0,0.0
EX_g3pg_e,0.0,0.29812499999998665
EX_g3pi_e,0.0,0.0
EX_g3ps_e,0.0,0.0
EX_g6p_e,0.0,0.0
EX_gal_e,0.0,0.0
EX_gal_bD_e,0.0,0.0
EX_gal1p_e,0.0,0.0
EX_galctn__D_e,0.0,0.0
EX_galctn__L_e,0.0,0.0
EX_galt_e,0.0,0.0
EX_galur_e,0.0,0.0
EX_gam_e,0.0,0.0
EX_glcn_e,0.0,0.0
EX_gam6p_e,0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_glcr_e,0.0,0.0
EX_gdp_e,0.0,0.0
EX_glcur_e,0.0,0.0
EX_glcur1p_e,0.0,0.0
EX_gln__L_e,-1.0,0.0
EX_glu__L_e,-1.0,2.4501835391543505
EX_gly_e,-1.0,2.7655918601812446
EX_glyald_e,0.0,1.0599999999999679
EX_glc__D_e,-10.0,-8.807500000000067
EX_glyb_e,0.0,0.0
EX_glyc_e,0.0,1.1924999999999841
EX_h2o2_e,0.0,0.0
EX_h2s_e,0.0,1.4687961366876705
EX_glyc__R_e,0.0,1.3326242341725902
EX_glyc2p_e,0.0,0.0
EX_glyc3p_e,0.0,0.4542857142857316
EX_glyclt_e,0.0,2.8922914562490587
EX_gmp_e,0.0,0.0
EX_gsn_e,0.0,0.0
DM_4crsol_c,0.0,7.883046769031955e-05
EX_gthox_e,0.0,0.0
EX_gthrd_e,0.0,0.5021052631579135
EX_gtp_e,0.0,0.0
EX_gua_e,0.0,0.2265833932671074
EX_h_e,-8.044144104640395,28.95729333461914
EX_h2_e,0.0,0.0
EX_h2o_e,-12.754083262420867,3.838874494586869
EX_pser__L_e,0.0,0.0
EX_ptrc_e,0.0,2.121916666469649
EX_pydam_e,0.0,0.0
EX_pydx_e,0.0,0.0
EX_pydxn_e,0.0,0.0
EX_pyr_e,0.0,9.540000000000221
EX_hacolipa_e,0.0,0.0
EX_halipa_e,0.0,0.0
EX_hdca_e,0.0,0.0
EX_hdcea_e,0.0,0.0
EX_hg2_e,0.0,0.0
EX_his__L_e,-0.03349162200066101,0.31467681730783176
EX_hom__L_e,0.0,1.1343703987198337
EX_hxa_e,0.0,4.769999999999826
EX_hxan_e,0.0,0.2832292415838731
EX_idon__L_e,0.0,0.0
EX_ile__L_e,-0.10270733441945198,1.3773247442182677
EX_imp_e,0.0,0.0
EX_indole_e,0.0,0.9819144604863389
EX_quin_e,0.0,0.7155000000000209
EX_r5p_e,0.0,0.0
EX_rfamp_e,0.0,0.0
EX_rib__D_e,0.0,0.0
EX_rmn_e,0.0,0.0
EX_sbt__D_e,0.0,0.0
EX_inost_e,0.0,0.0
EX_ins_e,0.0,0.22776662020840138
DM_5drib_c,0.00014190226805574718,0.18815860484126287
EX_isetac_e,0.0,0.0
EX_k_e,-0.0690043084419663,-0.06210387759777009
EX_kdo2lipid4_e,0.0,0.0656422018348612
EX_sel_e,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,-1.0,2.211042762317856
EX_skm_e,0.0,0.0
EX_lac__D_e,-2.0,5.0
DM_aacald_c,0.0,0.0
EX_lac__L_e,-2.0,1.6717037454819064
EX_lcts_e,0.0,0.0
EX_leu__L_e,-0.15927097839916185,2.4344554950713766
EX_lipa_e,0.0,0.060635593220340206
EX_lipa_cold_e,0.0,0.06025263157894571
EX_lipoate_e,0.0,0.0
EX_lys__L_e,-1.0,0.7012542890208159
EX_slnt_e,0.0,0.0
EX_so2_e,0.0,0.0
EX_so3_e,0.0,0.0
EX_so4_e,-0.5,-0.0013802063650803391
EX_spmd_e,0.0,0.4208823529411526
EX_succ_e,0.10546074748616632,5.0
EX_sucr_e,0.0,0.0
EX_sulfac_e,0.0,0.0
EX_tartr__D_e,0.0,0.0
EX_lyx__L_e,0.0,0.0
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,1.9079999999996897
EX_malt_e,0.0,0.0
EX_tartr__L_e,0.0,0.0
DM_amob_c,0.0,6.599931010332105e-07
EX_taur_e,0.0,0.0
EX_tcynt_e,0.0,0.0
EX_thm_e,-7.88345933643039e-05,0.0
EX_thr__L_e,-1.0,0.7723592692066088
EX_malthx_e,0.0,0.0
EX_maltpt_e,0.0,0.0
EX_malttr_e,0.0,0.0
EX_maltttr_e,0.0,0.0
EX_thrp_e,0.0,0.0
EX_man_e,0.0,0.0
DM_mththf_c,0.00014190226805574718,0.00015837608493547535
EX_man6p_e,0.0,0.0
EX_manglyc_e,0.0,0.0
EX_thym_e,0.0,0.5723999999999673
EX_thymd_e,0.0,0.4030985915492708
EX_tma_e,0.0,0.0
EX_tmao_e,0.0,0.0
EX_melib_e,0.0,0.0
EX_meoh_e,0.0,7.070360934619457e-07
EX_met__D_e,0.0,0.0
EX_met__L_e,-0.4698510439146827,0.0
EX_metsox_R__L_e,0.0,0.0
EX_tre_e,0.0,0.0
EX_trp__L_e,-1.0,-0.018085539513661097
EX_metsox_S__L_e,0.0,0.0
DM_oxam_c,0.0,0.2860655457167752
EX_mg2_e,-0.0030667717373781896,-0.0027600945636403742
EX_mincyc_e,0.0,0.0
EX_minohp_e,0.0,0.0
EX_tsul_e,0.0,0.0
EX_ttdca_e,0.0,0.0
EX_ttdcea_e,0.0,0.0
EX_ttrcyc_e,0.0,0.0
EX_mmet_e,0.0,0.0
EX_mn2_e,-0.00024428118392257395,-0.00021985306553031682
BIOMASS_Ec_iJO1366_WT_53p95M,0.0,0.0
EX_mnl_e,0.0,0.0
EX_mobd_e,-4.5603867910292385e-05,-4.10434811192632e-05
EX_tungs_e,0.0,0.0
EX_tym_e,0.0,0.0
EX_tyr__L_e,-0.04882504648842683,0.3649832523733195
EX_mso3_e,0.0,0.0
EX_tyrp_e,0.0,0.0
EX_n2o_e,0.0,0.0
Biomass_Gut,0.3181665203043659,0.35351835589373765
EX_na1_e,0.0,0.0
EX_nac_e,-0.0008053148147258993,0.0
EX_uacgam_e,0.0,0.0
EX_udpacgal_e,0.0,0.0
EX_udpg_e,0.0,0.0
EX_nh4_e,-1.1380288880054685,5.0
EX_udpgal_e,0.0,0.0
EX_ni2_e,-0.00011418642895367767,-0.00010276778605831017
EX_udpglcur_e,0.0,0.0
EX_12ppd__R_e,0.0,3.103236417007536
EX_ump_e,0.0,0.0
EX_ura_e,0.0,0.6814285714285608
EX_urea_e,0.0,1.2157947050455933
EX_nmn_e,0.0,0.0
EX_no_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_novbcn_e,0.0,0.0
EX_o16a4colipa_e,0.0,0.0
EX_o2_e,0.0,0.0
EX_uri_e,0.0,0.386756756756736
EX_val__L_e,-1.0,4.674160962145924
EX_xan_e,0.0,0.2763212113013409
EX_o2s_e,0.0,0.0
EX_ocdca_e,0.0,0.0
EX_xmp_e,0.0,0.0
EX_xtsn_e,0.0,0.22308648417671784
EX_ocdcea_e,0.0,0.0
EX_12ppd__S_e,0.0,2.4027062314584975
EX_octa_e,0.0,0.0
EX_orn_e,0.0,1.8861481479729214
EX_orot_e,0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_xylu__L_e,0.0,0.0
EX_zn2_e,-0.00012054975935976478,-0.00010849478342378877
12DGR120tipp,0.0,1.0600000000000347
EX_pacald_e,0.0,0.0
EX_peamn_e,0.0,0.0
12DGR140tipp,0.0,1.0600000000000347
EX_phe__L_e,-0.06549457820465336,0.3682190587202211
EX_14glucan_e,0.0,0.0
EX_pheme_e,0.0,0.09400835128660108
EX_pi_e,-0.7611990029334246,-0.3069132886477135
12DGR141tipp,0.0,1.059999999999953
12DGR160tipp,0.0,1.0600000000000347
12DGR161tipp,0.0,1.0600000000000347
EX_pnto__R_e,-0.0002036265729947707,0.0
12DGR180tipp,0.0,1.0600000000000347
12DGR181tipp,0.0,1.0600000000000347
12PPDRtpp,-3.103236417007608,0.0
12PPDStpp,-2.402706231458484,0.0
EX_ppa_e,0.0,0.0
EX_ppal_e,0.0,0.0
EX_pppn_e,0.0,0.0
EX_ppt_e,0.0,0.0
EX_pro__L_e,-1.0,1.8158721654766443
14GLUCANtexi,0.0,0.0
14GLUCANabcpp,0.0,0.0
EX_progly_e,0.0,0.0
EX_15dap_e,0.0,1.701254289020813
EX_psclys_e,0.0,0.0
23DAPPAt2pp,0.0,0.0
EX_23camp_e,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
EX_23ccmp_e,0.0,0.0
23PDE9pp,0.0,0.0
2AGPA120tipp,0.0,0.7338461538461176
3HPPtpp,0.0,0.0
3NTD2pp,0.0,0.0
2AGPA140tipp,0.0,0.7338461538461142
3NTD4pp,0.0,0.0
EX_23cgmp_e,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
2AGPA141tipp,0.0,0.5611764705882335
2AGPA160tipp,0.0,0.7338461538461839
4PCPpp,0.0,0.21681818181817047
2AGPA161tipp,0.0,0.5611764705882045
EX_23cump_e,0.0,0.0
2AGPA180tipp,0.0,0.7338461538461871
2AGPA181tipp,0.0,0.7338461538461765
2AGPE120tipp,0.0,1.1925000000000345
2AGPE140tipp,0.0,1.192499999999935
5MTRtpp,0.0,0.4208823529411537
AACTOOR,0.0,2.9446597645810804
AADDGT,0.0,0.0
AAMYL,0.0,0.0
2AGPE141tipp,0.0,0.7950000000000303
AAMYLpp,0.0,0.0
EX_23dappa_e,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,2.113204812914677
2AGPE160tipp,0.0,1.1925000000000372
2AGPE161tipp,0.0,0.7950000000000222
2AGPEAT120,0.0,1.1925000000000456
ABUTD,0.0,1.6639259257506156
EX_26dap__M_e,0.0,0.0
ABUTt2pp,0.0,1000.0
ACACT1r,-1.9404222421327748,4.883229101245605
2AGPEAT140,0.0,1.1924999999999124
2AGPEAT141,0.0,0.7949999999999439
2AGPEAT160,0.0,1.1924999999999195
ACACCT,0.0,0.0
2AGPEAT161,0.0,0.7949999999998829
EX_2ddglcn_e,0.0,0.0
2AGPEAT180,0.0,1.1924999999998873
2AGPEAT181,0.0,1.192499999999873
2AGPGAT120,0.0,1.192499999999873
3KGK,0.0,0.0
3OAR140,0.02476099127616697,0.6546537823467252
3OAR141,0.0,0.3800309892723653
2AGPGAT140,0.0,1.1924999999999841
2AGPGAT141,0.0,0.7950000000000276
2AGPGAT160,0.0,1.192500000000043
2AGPGAT161,0.0,0.7949999999999292
2AGPGAT180,0.0,1.1924999999999841
2AGPGAT181,0.0,1.1924999999999841
3OAR160,0.0,0.6429918093457999
3OAR161,0.0,0.6479059425691629
3OAR180,0.0,0.6154838709677123
3OAR181,0.0,0.6154838709677599
3OAR40,0.0,0.2875470526977579
3OAR60,0.0,0.2875470526977579
2DGULRGx,0.0,0.0
3OAR80,0.0,0.2875470526977579
2DGULRGy,0.0,0.0
3OAR100,0.0,0.4664652188207862
2DGULRx,0.0,0.0
EX_34dhpac_e,0.0,0.0
2DGULRy,0.0,0.0
2MAHMP,0.0,2.384999999999782
4PCP,0.0,0.2446153846153917
3PEPTabcpp,0.0,0.22714285714286334
3AMACHYD,0.0,0.0
5DGLCNt2rpp,0.0,0.0
EX_3amp_e,0.0,0.0
4HTHRS,0.0,2.3850000000000904
4PEPTabcpp,0.0,0.22186046511628676
3OAS181,0.0,0.615483870967687
3HAD100,0.0,0.46646521882077663
3HAD120,0.0,0.6332609309312135
3HAD180,0.0,0.6154838709677596
5DGLCNR,0.0,0.0
EX_3cmp_e,0.0,0.0
5DOAN,0.00014190226805574718,0.18815860484127286
3OAS100,0.0,0.4664652188207853
3OAS120,0.0,0.6332609309312751
3OAS121,0.0,0.3800309892724196
3OAS140,0.02476099127616697,0.6546537823467217
3HAD181,0.0,0.6154838709677349
3HAD40,0.0,0.2875470526977265
3HAD60,0.0,0.2875470526977265
3HAD80,0.0,0.2875470526977265
3OAS141,0.0,0.38003098927239626
3OAS160,0.0,0.6429918093458742
EX_3gmp_e,0.0,0.0
3OAS161,0.0,0.647905942569061
3OAS180,0.0,0.6154838709677297
ACALDtpp,-9.539999999999242,0.0
ACGAL1PPpp,0.0,0.0
ACGAM1PPpp,0.0,0.0
3OAS60,0.0,0.28754705269775194
EX_3hcinnm_e,0.0,0.0
AACPS1,0.0,2.3849999999998968
A5PISO,0.012380495638083485,0.14366489930781237
ACONIs,0.0,0.0
ACOLIPAabctex,0.0,0.0
AACPS2,0.0,2.3849999999998968
ACACt2pp,0.0,0.0
AACPS3,0.0,2.4256069566531817
EX_3hpp_e,0.0,0.0
AACPS4,0.0,2.43286115331623
ACALD,-23.419446726288683,3.2827589983744754
ACANTHAT,0.0,0.0
AACPS5,0.0,2.384999999999991
EX_3hpppn_e,0.0,0.0
AACPS6,0.0,2.385000000000007
AACPS7,0.0,2.4097609912760527
AACPS8,0.0,2.3849999999999016
ACBIPGT,0.0,0.0
ACCOAL,0.0,1000.0
ACGAMK,0.0,0.2510526315789807
ACGAMT,0.0,0.0
ACACT2r,-0.08853810571871397,4.8832291012458375
ACACT3r,-0.17431795145182005,0.47704266056797406
ACt2rpp,-1000.0,-0.40480834324898773
ADNUC,0.0,2.385000000000507
ACACT4r,-0.35323611757482865,0.4770426605681171
EX_3ump_e,0.0,0.0
ACACT5r,-0.520031829685272,0.4770426605681171
ACACT6r,-0.5414246811007567,0.20897337312766573
ACACT7r,-0.5869457709774122,0.14872074154870824
AGM4PCPpp,0.0,0.23849999999988575
AGM4PCP,0.0,0.24461538461526744
ACACT8r,0.0,0.615483870967697
AHCYSNS,0.00014190226805574718,0.00015837608493547497
EX_4abut_e,0.0,4.502575802436082
ACt4pp,0.0,999.5951916567504
ACCOAC,0.02476099127616697,2.4097609912770954
ACGK,0.0,1.2160277778437625
ADOCBIK,0.0,0.0
ACS,0.0,999.5463577300226
EX_4hoxpacd_e,0.0,0.0
ACPPAT181,0.0,2.385000000003153
ACMANAptspp,0.0,0.0
ACGS,0.0,1.2160277778463788
ACGAptspp,0.0,0.0
ACPS1,0.0,0.0
ACSERtpp,0.0,1.9698815714813946
EX_5dglcn_e,0.0,0.0
ADA,0.0,1.0601261353505926
ADCL,0.0002128534020836622,0.00023650378009291008
ADD,0.0,1.0601261353431102
ADCS,0.0002128534020836622,0.0002365037800929248
ADK1,-1000.0,1000.0
ADEt2rpp,-0.2575069291256718,0.0
ADK3,-1000.0,999.866053167618
ACMAMUT,0.0,0.0
ACNAMt2pp,0.0,0.0
ACKr,-1000.0,-0.04699066936543028
ACHBS,0.0,1.4697613451952187
ACLS,0.0,4.808796943210892
ACM6PH,0.0,0.2510526315790827
ACMUMptspp,0.0,0.0
ACNML,0.0,0.0
ADK4,-2.385000000003515,0.0
ADNK1,0.0,2.3852838045344242
ADMDC,0.0,0.4208823529408661
ADNCYC,0.0,2.3849999999983993
ACOAD2f,-4.883229101244317,0.08853810571864598
ADNt2pp_copy2,-1000.0,0.0
ACOAD3f,-0.4770426605686161,0.17431795145131634
ADNt2pp_copy1,0.0,1000.0
EX_5mtr_e,0.0,0.4208823529409342
ADNtex,-0.2044528975321782,0.0
ADOCBLS,0.0,0.0
ACOAD4f,-0.4770426605684386,0.35323611757454837
ACOAD5f,-0.4770426605684386,0.5200318296854701
ACOAD6f,-0.20897337312761927,0.5733955524437887
ACOAD7f,-0.045118840726005756,0.6023848526919372
ADOCBLabcpp,0.0,0.0
ADPT,0.0,2.38528380453754
ACOAD8f,0.0,0.6154838709665366
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,0.5962499999994524
ADSK,0.0,0.49861979363491965
ADSL1r,0.0650004655989278,1.125126600947457
ACOAD1f,-4.883229101248525,1.9404222421325807
ACOATA,-2.3849999999975755,0.28754705269787606
ACODA,0.0,1.2160277778411235
ACONMT,0.0,0.0
ACPPAT120,0.0,2.3850000000011
ADSL2r,0.1425427372612376,0.4328553100715671
ADSS,0.06500046559870046,1.1251266009477163
ACOTA,-1.2160277778478985,0.0
AGDC,0.0,0.5021052631581768
ACONTa,-3.238117008066638,1.755520003021807
EX_LalaDglu_e,0.0,0.0
ACONTb,-3.238117008066638,1.7555200030217715
ACPPAT140,0.0,2.38500000000181
ACPPAT141,0.0,2.384999999995557
AGM3PA,0.0,0.2510526315794138
AGM4PA,0.0,0.244615384615532
AGM3PApp,0.0,0.22714285714299348
AGM4PApp,0.0,0.2218604651164128
ACPPAT160,0.0,2.4053034783281575
ACPPAT161,0.0,2.408930576653419
ACPPAT180,0.0,2.38500000000181
AGM4PH,0.0,0.24461538461553556
EX_LalaDgluMdap_e,0.0,0.15639344262324847
AGM3PH,0.0,0.25105263157941515
AGMH,0.0,0.25105263157941515
EX_LalaDgluMdapDala_e,0.0,0.15142857142865937
AGM4Pt2pp,0.0,0.24461538461553328
ALAt2pp_copy2,-1000.0,1.0
EX_LalaLglu_e,0.0,0.0
ALDD4,0.0,0.0
AOBUTDs,0.0,2.94465976458037
AM4PCP,0.0,0.2446153846155191
ALCD2x,-23.419446726266415,0.0
AM4PA,0.0,0.2446153846156851
AGM3Pt2pp,0.0,0.2510526315792557
AGMt2pp,0.0,0.2271428571431361
AGMHE,0.0,0.0
AGMT,0.0,1.2157947050461493
AGPAT120,0.0,0.7338461538465
AGPAT140,0.0,0.7338461538474235
AGPR,-1.2160277778416904,0.0
AICART,0.1425427372613779,0.48736201436959303
AGt3,0.0,0.0
AM3PA,0.0,0.25105263157890917
ALAGLUE,0.0,0.2073913043478106
AIRC2,0.14254273726111613,0.4328553100715716
ALAALAr,0.00884121126621772,0.2534565958816026
AIRC3,-0.4328553100715741,-0.14254273726110867
ALAabcpp,0.0,3.1799999999999784
AKGDH,0.0,3.991575845377443
EX_ac_e,0.40480834324931836,5.0
AKGt2rpp,-2.957300176418077,0.0
ALAALAabcpp,0.0,0.2510526315789728
ALAR,0.01326181689932658,6.370156655363015
ALATA_L,-1000.0,1000.0
ALATA_D2,0.0,6.35247423283048
ALATA_L2,0.0,6.352474232830615
EX_acac_e,0.0,0.0
ALAt2pp_copy1,0.0,1000.0
EX_acald_e,0.0,9.539999999999559
ALAt4pp,0.0,1000.0
ALCD19,-1.0599999999999075,0.0
ALDD2y,0.0,2.68052846643789
ALDD3y,0.0,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,0.2860655457167699
ARBTNR1,0.0,0.5613309310759763
ARBTNR2,0.0,0.561330931075929
ARBTNR3,0.0,0.5613309310759255
ARBTNexs,0.0,1.122661862151851
ARBTNtex,0.0,1.122661862151851
ARBTNtonex,0.0,1.122661862151851
ARBTNtpp,0.0,1.122661862151851
ASNabcpp,0.0,3.179999999999725
ALLTN,0.0,0.2860655457167699
ALLTNt2rpp,-0.2697421348417765,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALR4x,0.0,2.402706231458322
ASPt2pp_copy2,-1000.0,4.308304369448076
EX_acgal_e,0.0,0.0
APH141,0.0,2.385000000000087
APH160,0.0,2.385000000000136
ALR2,0.0,2.402706231458321
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ARBt2rpp,-3.180000000000104,4.769999999999963
EX_acgal1p_e,0.0,0.0
ASNNpp,0.0,3.3083043694482175
APPLDHr,0.0,0.0
ALTRH,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
APH161,0.0,2.384999999999726
AMALT3,0.0,0.0
APH180,0.0,2.384999999999809
AMALT4,0.0,0.0
EX_acgam_e,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,0.0,7.070360934619416e-07
AMMQLT8,0.0,0.0
AMPMS2,0.0,7.883046769031927e-05
AMPN,0.0,2.3849999999998333
ANHMK,0.0,0.25105263157894625
APH181,0.0,2.3850000000000873
APRAUR,0.00014190226805574536,0.0001576691867286373
ARAI,0.0,0.0
ARBt3ipp,0.0,4.769999999999946
ARBabcpp,0.0,3.1800000000000064
ARBTNabcpp,0.0,1.122661862151964
ARBTptspp,0.0,0.0
ARGAGMt7pp,-1000.0,1000.0
ARGDC,0.0,1.2157947050454823
ARGDCpp,0.0,1.1506628458465937
ARGORNt7pp,-1000.0,1000.0
ANPRT,0.0,0.0
AMPTASECG,0.0,0.5611764705882031
AMPTASEPG,0.0,0.0
AOXSr2,0.0,7.070360934619416e-07
ANS,0.0,0.0
ARGSL,0.0,1.8683747743619818
ARGSS,0.0,1.8683747743619818
AP4AH,0.0,2.3849999999999048
ARGTRS,0.0,0.0
EX_acgam1p_e,0.0,0.0
ARGt3pp,0.0,4.76999999999993
ARGabcpp,0.0,1.945644444549544
ASAD,-1.1432116099860388,-0.00884121126621772
AP5AH,0.0,0.0
AP4AS,0.0,2.384999999999897
APCS,0.0,0.0
APG3PAT120,0.0,0.7338461538461172
APG3PAT140,0.0,0.7338461538460923
APG3PAT141,0.0,0.5611764705882333
APH120,0.0,2.3849999999999327
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASNN,0.0,3.308304369448148
ASNS1,0.0,1.2515367625108356
ASNS2,0.0,2.385000000000117
ASNTRS,0.0,0.0
APH140,0.0,2.385000000000117
EX_acmana_e,0.0,0.0
ASNt2rpp,-3.1033043694481033,1.0
ASP1DC,0.0,0.00020362309600741033
ASPK,0.00884121126621772,1.1432116099859986
CITt3pp,0.0,9.539999999999619
ASPCT,0.1052478940840827,0.7866764655126195
ASPO3,0.0,0.0
ASPO4,0.0,0.0008052332466426425
ASPO5,0.0,0.0008052332466426241
ASPO6,0.0,0.0008052536371143215
ASPT,0.0,6.352474232830486
ASPTA,-5.012158676034627,1.5249764306860412
ATPHs,0.0,1.0599999999998744
ATPM,3.15,5.535000000000115
BTNt2ipp,0.0,7.070367117874773e-07
CBMD,0.0,0.0
CDGS,0.0,0.0
BUTt2rpp,0.0,3.411825671689199
BUTCT,0.0,3.411825671689199
ASPTRS,0.0,0.0
ASPt2_2pp,0.0,9.539999999999145
ASPabcpp,0.0,3.1800000000001964
ASPt2pp_copy1,0.0,1000.0
ASPt2_3pp,0.0,4.769999999999527
AST,0.0,0.8672727272726615
CBIuabcpp,0.0,0.0
CBL1abcpp,0.0,0.0
CGLYabcpp,0.0,0.5611764705882598
BALAt2pp,0.0,0.0
CBL1tonex,0.0,0.0
CBItonex,0.0,0.0
ASR,0.0,0.0
CLPNH120pp,0.0,0.5962499999999658
ATHRDHr,-6.3524742328308,0.0
ATPPRT,0.0,0.3448192771084148
ATPS4rpp,-6.205786762657323,2.913679142942613
BETALDHx,0.0,0.0
CLPNH140pp,0.0,0.5962499999999764
BETALDHy,0.0,0.0
BWCOS,0.0,0.0
CYSDabcpp,0.0,0.0
CYSabcpp,0.0,2.657367742710359
BMOCOS,3.881631547713263e-05,4.312923941903612e-05
DADNtex,0.0,0.0
BPNT,0.0,0.49861979363491965
CLPNH141pp,0.0,0.596250000000003
BTS5,0.0,7.070360934619425e-07
CA2t3pp,0.0,999.9983439432618
BUTSO3abcpp,0.0,0.0
CYStpp,0.0,2.3849999999999962
DADA,0.0,1.060126135349317
DADK_copy1,-1000.0,1000.0
BMOGDS1,3.881631547713263e-05,4.3129239419036185e-05
CLPNH160pp,0.0,0.5962499999999569
BMOGDS2,3.881631547713263e-05,4.3129239419036056e-05
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
CADVtpp,0.0,1.7012542890208389
CAt6pp,-1000.0,-0.001656056738170264
CAT,0.0,0.0
CRNDCAL2,0.0,0.0
CTBTCAL2,0.0,0.0
CYTDt2pp_copy1,0.0,1000.0
DADNt2pp,0.0,0.0
CYTDt2pp_copy2,-1000.0,0.0
CRNCDH,0.0,0.0
CUt3,0.0,0.0
CBLAT,0.0,0.0
CBIAT,0.0,0.0
