,minimum,maximum
EX_LalaDgluMdapDala_e,0.0,0.28536144578319145
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
EX_ppt_e,0.0,0.0
EX_pro__L_e,0.0,1.0410989010992464
EX_progly_e,0.0,0.0
23CUMPtex,0.0,0.0
EX_psclys_e,0.0,0.0
23DAPPAt2pp,0.0,0.0
EX_LalaLglu_e,0.0,0.0
23DAPPAtex,0.0,0.0
EX_pser__L_e,0.0,0.0
EX_ptrc_e,0.0,0.9868750000012543
EX_ac_e,0.0,3.6438461538419626
EX_pydam_e,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
EX_pydx_e,0.0,0.0
23PDE7pp,0.0,0.0
EX_acac_e,0.0,0.0
23PDE9pp,0.0,0.0
EX_pydxn_e,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,7.287692307694897
2AGPA140tipp,0.0,7.287692307694954
2AGPA141tipp,0.0,5.572941176473137
EX_pyr_e,0.0,2.5605405405500146
EX_quin_e,0.0,0.8158043317572006
EX_r5p_e,0.0,0.0
EX_rfamp_e,0.0,0.0
2AGPA160tipp,0.0,7.287692307695561
2AGPA161tipp,0.0,5.572941176473056
EX_rib__D_e,0.0,0.0
EX_acald_e,0.0,2.560540540550128
EX_rmn_e,0.0,0.0
2AGPA180tipp,0.0,7.287692307688738
2AGPA181tipp,0.0,7.2876923076950195
2AGPE120tipp,0.0,11.842499999984
EX_sbt__D_e,0.0,0.0
2AGPE140tipp,0.0,11.842499999984
EX_acgal_e,0.0,0.0
2AGPE141tipp,0.0,7.895000000003108
EX_sel_e,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,2.2331233781739
EX_acgal1p_e,0.0,0.0
EX_skm_e,0.0,0.0
EX_slnt_e,0.0,0.0
EX_acgam_e,0.0,0.0
EX_so2_e,0.0,0.0
EX_so3_e,0.0,0.0
EX_acgam1p_e,0.0,0.0
EX_so4_e,-2.4262676122687483,-0.22301179831435775
EX_spmd_e,0.0,0.28108339504830004
2AGPE160tipp,0.0,11.842500000003724
EX_succ_e,0.0,1.7544444444390483
EX_acmana_e,0.0,0.0
EX_sucr_e,0.0,0.0
EX_sulfac_e,0.0,0.0
EX_tartr__D_e,0.0,0.0
EX_tartr__L_e,0.0,0.0
2AGPE161tipp,0.0,7.895000000003222
2AGPE180tipp,0.0,11.842500000004836
2AGPE181tipp,0.0,11.842500000004975
2AGPEAT120,0.0,11.842500000005291
2AGPEAT140,0.0,11.84249999998547
2AGPEAT141,0.0,7.895000000003222
2AGPEAT160,0.0,11.842500000005064
EX_taur_e,0.0,0.0
EX_tcynt_e,0.0,0.0
2AGPEAT161,0.0,7.895000000003222
2AGPEAT180,0.0,11.842500000004836
EX_thm_e,0.0,0.0
EX_acmum_e,0.0,0.0
EX_thr__L_e,0.0,1.2956892327907732
EX_thrp_e,0.0,0.0
2AGPEAT181,0.0,11.84250000002612
2AGPG120tipp,0.0,11.84250000000452
2AGPG140tipp,0.0,11.84250000000577
EX_thym_e,0.0,1.121730956163773
2AGPG141tipp,0.0,7.894999999997253
EX_thymd_e,0.0,0.5544482529324655
EX_acnam_e,0.0,0.0
EX_acolipa_e,0.0,0.0
EX_tma_e,0.0,0.0
EX_tmao_e,0.0,0.0
EX_tre_e,0.0,0.0
2AGPG160tipp,0.0,11.84250000000577
2AGPG161tipp,0.0,7.894999999997026
2AGPG180tipp,0.0,11.842500000015548
2AGPG181tipp,0.0,11.842500000005998
2AGPGAT120,0.0,11.842500000004861
2AGPGAT140,0.0,11.842499999995766
2AGPGAT141,0.0,7.89499999999623
EX_trp__L_e,0.0,0.4659497817912598
EX_tsul_e,0.0,0.0
EX_ttdca_e,0.0,0.0
EX_ttdcea_e,0.0,0.0
EX_ttrcyc_e,0.0,0.0
2AGPGAT160,0.0,11.842499999993379
2AGPGAT161,0.0,7.894999999995434
EX_tungs_e,0.0,0.0
EX_acser_e,0.0,1.297808219177252
EX_tym_e,0.0,0.0
EX_tyr__L_e,0.0,0.5789579128588341
2AGPGAT180,0.0,11.842500000005543
2AGPGAT181,0.0,11.842500000006112
2DGULRGx,0.0,0.0
2DGULRGy,0.0,0.0
2DGULRx,0.0,0.0
EX_tyrp_e,0.0,0.0
EX_ade_e,0.0,1.1063919516168657
2DGULRy,0.0,0.0
2MAHMP,0.0,23.68499999998608
EX_adn_e,0.0,0.5582945562298622
EX_adocbl_e,0.0,0.0
34dhpactex,0.0,0.0
EX_ag_e,0.0,0.0
3AMACHYD,0.0,1.2632000000004675
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
EX_agm_e,0.0,0.8854205607472068
3GMPtex,0.0,0.0
3HAD100,0.0,2.526230560972558
3HAD120,0.0,4.153294312106983
3HAD121,0.0,2.2766286244503315
3OAS160,0.0,4.168968932981198
3OAS161,0.0,4.176144689059573
3OAS180,0.0,4.1288010646832936
3HAD140,0.0,4.128801064683231
EX_akg_e,0.0,1.4803124999993997
3HAD141,0.0,2.2766286244503386
3HAD160,0.0,4.1689689329811355
3OAS181,0.0,4.1288010646833335
3OAS60,0.0,1.207115095637112
3OAS80,0.0,1.207115095637112
3HAD161,0.0,4.176144689059573
3OXCOAT,0.0,0.0
3HAD180,0.0,4.128801064686306
EX_ala_B_e,0.0,0.0
3HAD181,0.0,4.128801064686306
EX_ala__D_e,0.0,1.461318615352902
3HAD40,0.0,1.2071150956363046
3HAD60,0.0,1.2071150956363046
EX_ala__L_e,0.0,2.105333333333841
3HAD80,0.0,1.2071150956363046
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
3PEPTabcpp,0.0,2.243461912335443
EX_alaala_e,0.0,0.7287692307695164
3PEPTtex,-0.3324210526310969,0.0
3HPPtex,-1.2632000000004675,0.0
3HPPtpp,0.0,1.263199999999463
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,23.68500000001154
3NTD9pp,0.0,0.0
EX_all__D_e,0.0,0.0
3OAR100,0.0,2.5262305609756743
3OAR120,0.0,4.153294312106856
3OAR121,0.0,2.2766286244516376
4PCP,0.0,2.410884443094915
4PCPpp,0.0,2.1441936861306203
4PEPTabcpp,0.0,2.192704855495201
4PEPTtex,-0.2853614457832443,0.0
3OAR140,0.06881436180966906,4.197615426490003
3OAR141,0.0,2.2766286244488496
EX_alltn_e,0.0,1.6045952750451744
3OAR160,0.0,4.16896893298393
3OAR161,0.0,4.176144689062287
5DGLCNtex,0.0,0.0
5DOAN,0.00019895188382986658,0.22395114479069245
3OAR180,0.0,4.128801064651952
5MTRtex,-0.28108339504880697,0.0
5MTRtpp,0.0,0.2810833950492806
3OAR181,0.0,4.128801064683298
3OAR40,0.0,1.2071150956371388
A5PISO,0.03440718090483453,0.14719289519046308
AACPS1,0.0,23.68500000002905
AACPS2,0.0,23.68500000002905
3OAR60,0.0,1.2071150956370023
3OAR80,0.0,1.2071150956370023
3OAS100,0.0,2.52623056097251
3OAS120,0.0,4.153294312107183
AACPS3,0.0,23.797852582363646
EX_amp_e,0.0,0.0
AACPS4,0.0,23.81801303996349
AACPS5,0.0,23.685000000010348
AACPS6,0.0,23.685000000024957
AACPS7,0.0,23.75381436185785
3OAS121,0.0,2.2766286244515443
3OAS140,0.06881436180966906,4.197615426498378
3OAS141,0.0,2.2766286244515443
AACPS8,0.0,23.685000000010348
EX_anhgm_e,0.0,0.2786470588241238
AACPS9,0.0,23.685000000010348
ACALDtex,-2.560540540531828,0.0
EX_arab__L_e,0.0,0.0
ACALDtpp,-2.560540540531828,0.0
ACANTHAT,0.0,0.0
AACTOOR,0.0,8.123406190544403
AADDGT,0.0,0.0
AAMYL,0.0,0.0
ACBIPGT,0.0,0.0
EX_arbt_e,0.0,0.0
ACCOAC,0.06881966719323786,23.753819667191237
ACCOAL,0.0,1000.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,10.57755282527097
ABUTD,0.0,7.069057983632961
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ABUTt2pp,0.0,1000.0
ABUTtex,-1.3343661971814091,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,2.4723865972605
ACACCT,0.0,0.0
ACACT1r,-0.8924351115588762,1.1175613400074087
EX_arbtn_e,0.0,0.0
ACACT2r,-0.8924351115588762,1.1175613400074087
ACACT3r,-0.8924351115588762,0.5693574034317969
ACACT4r,-2.2115505768963306,0.5693574034317969
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACACT5r,-3.8386143280319955,0.5693574034317969
ACGK,0.26154833609689376,10.89680588839704
ACACT6r,-3.8829354424125486,0.32778520722219995
EX_arbtn_fe3_e,0.0,0.0
ACACT7r,-3.970446935087288,0.2868254147448326
ACGS,0.26154833609689376,10.89680588839704
ACHBS,0.2568946304764769,1.0087993923809009
ACACT8r,0.0,4.128801064683959
ACKr,-1000.0,25.23151166375351
ACPPAT181,0.0,23.68500000002939
ACLS,0.773055397884683,1.8257220645537549
ACM6PH,0.0,2.47238659725941
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALD,-24.716380140715955,60.145883082097114
AIRC3,-2.920043221279673,-0.396148569929049
AKGDH,0.0,11.597606200744314
ACMANAtex,0.0,0.0
ACPS1,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
AKGt2rpp,-1.4803124999979218,0.0
AKGtex,-1.4803124999979218,0.0
ACNAMtex,0.0,0.0
ALAALAD,0.0,23.685000000018306
ACS,0.0,1000.0
ALAALAabcpp,0.0,2.4723865972634465
ACNML,0.0,0.0
ACOAD1f,-1.1175613400070374,0.8924351115596566
ALAALAr,0.024570999768285924,23.709570999802736
ALAALAtex,-0.7287692307671044,0.0
ACOAD2f,-1.1175613400070374,0.8924351115596566
ACSERtex,-1.2978082191751315,0.0
ACOAD3f,-0.5693574034318952,0.8924351115596566
ACOAD4f,-0.5693574034318952,2.21155057689673
ACOAD5f,-0.5693574034318952,3.838614328032236
ACOAD6f,-0.3277852072220595,3.9302790667940726
ACOAD7f,-0.1253917581700653,4.056116350620826
ALAGLUE,0.0,2.0533380214552452
ALAR,0.03685649965242889,60.182739581785945
ALATA_D2,0.0,60.14588308213351
ALATA_L,-1000.0,999.1117744513734
ALATA_L2,0.0,60.14588308213911
ACOAD8f,0.0,4.1288010646804505
ACOATA,-23.68499999996901,1.207115095635408
ACODA,0.26154833609689376,7.874716101665626
ALATRS,0.0,0.0
ACSERtpp,0.0,1.2978082191774576
ALAabcpp,0.0,31.58000000001236
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,0.9507176616836238,16.85609812486311
ALAt2pp_copy1,0.0,1000.0
ACt2rpp,-1000.0,0.0
ALAt2pp_copy2,-1000.0,0.0
ALAt4pp,0.0,1000.0
ACONTb,0.9507176616835098,16.856098124869558
ACOTA,-7.874716101661899,-0.26154833609689376
ALAtex,-2.105333333337967,0.0
ACPPAT120,0.0,23.68499999996803
ACt4pp,0.0,1000.0
ACPPAT140,0.0,23.68500000000904
ACPPAT141,0.0,23.685000000006312
ALCD19,-10.526666666669215,0.0
ALCD2x,-2.1531818181749367,0.0
ALDD19xr,0.0,0.0
ALDD2x,0.0,23.68500000001232
ALDD2y,0.0,24.716380140718893
ALDD3y,0.0,0.0
ALDD4,0.0,0.0
ACPPAT160,0.0,23.741426291189192
ACPPAT161,0.0,23.75150651996259
ACPPAT180,0.0,23.685000000013332
ACtex,-3.6438461538620004,0.0
AIRC2,0.39614856992704434,2.920043221303929
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,2.523894651375646
ADA,0.0,10.52693114986894
ALLTN,0.0,2.52389465137943
ALLTNt2rpp,-1.6045952750461032,0.0
AMPTASEPG,0.0,0.0
ADCL,0.0005915502679811071,0.0006572780754673715
AMPtex,0.0,0.0
ANHGMtex,-0.27864705882378543,0.0
ANHMK,0.0,2.4723865972637484
ALLTNtex,-1.6045952750461032,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ANPRT,0.05026231970018269,0.6210370818481716
ANS,0.05026231970018269,0.6210370818481716
ADCS,0.0005915502679811071,0.0006572780754673817
AOBUTDs,0.0,8.123406190543788
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALR2,0.0,1.4206451163623797
ALR4x,0.0,1.4206451163623797
AOXSr2,1.768461189598814e-06,1.9379146994799384e-06
AP4AH,0.0,23.68500000000779
AP4AS,0.0,23.68500000000779
AP5AH,0.0,0.0
ALTRH,0.0,0.0
APCS,0.0,0.0
AM3PA,0.0,2.4723865972623496
ADD,0.0,10.526931149866911
AM4PA,0.0,2.4108844431047713
AM4PCP,0.0,2.4108844431047713
APG3PAT120,0.0,7.287692307696375
APG3PAT140,0.0,7.287692307700922
APG3PAT141,0.0,5.572941176473705
APG3PAT160,0.0,7.344118598872677
ADEt2rpp,-1.1063919516168657,0.0
APG3PAT161,0.0,5.639447696434245
APG3PAT180,0.0,7.287692307700809
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
APG3PAT181,0.0,7.287692307700809
APH120,0.0,23.68500000002817
ADEtex,-1.1063919516168657,0.0
APH140,0.0,23.68500000000597
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
APH141,0.0,23.68500000002848
AMANK,0.0,0.0
APH160,0.0,23.68500000005271
ADK1,-1000.0,1000.0
APH161,0.0,23.68500000002803
APH180,0.0,23.685000000059347
APH181,0.0,23.685000000063212
AMAOTr,1.768461189598814e-06,1.9649568773319895e-06
AMMQLT8,0.0,0.0
AMPMS2,0.00019718342264026775,0.0002190926918225194
AMPN,0.0,23.685000000037817
AMPTASECG,0.0,5.572941176481692
APPLDHr,0.0,0.0
APRAUR,0.00039436684528051355,0.00043818538364512154
ADK3,-1000.0,999.3247944439665
ARAI,0.0,0.0
ARBTNR1,0.0,3.790168065104524
ARBTNR2,0.0,3.7901680651058314
ADK4,-23.684999999994034,0.0
ARBTNR3,0.0,3.7901680651058314
ARBTNabcpp,0.0,7.580336130211663
CLPNH141pp,0.0,5.92124999999929
ADMDC,0.0,0.28108339504842506
ADNCYC,0.0,23.684999999978572
ARBTNexs,0.0,7.580336130205751
ARBTNtex,0.0,7.580336130205751
ADNK1,0.0,23.685595087217507
ARBTNtonex,0.0,7.580336130204728
ASCBtex,0.0,0.0
ASNN,0.0,23.68500000001824
ARBTNtpp,0.0,7.580336130205069
ASNNpp,0.0,23.68500000001824
ADNUC,0.0,23.684999999928323
ASNS1,0.0,11.94907410298299
ASNS2,0.0,23.89814820596581
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,31.579999999947038
ARBt2rpp,-31.579999999986512,47.37000000002638
ARBt3ipp,0.0,47.37000000002638
ASNTRS,0.0,0.0
ASNabcpp,0.0,31.579999999947038
ASNt2rpp,-31.579999999986512,0.0
ASNtex,-1.7494143431894027,0.0
ARBtex,0.0,0.0
ARGAGMt7pp,-1000.0,1000.0
ADNt2pp_copy1,0.0,1000.0
ARGDC,0.0,4.737000000000037
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,0.000509316822483008,0.0005659075806708491
ARGDCpp,0.0,4.511428571428837
ASPCT,0.2924990596066699,2.0419134027963057
ADNt2pp_copy2,-1000.0,0.0
ASPK,0.9453097073657708,7.806053309818654
ASPO3,0.0,0.002238070021998606
ARGORNt7pp,-1000.0,1000.0
ARGSL,0.2615483360969062,4.998548336097261
ARGSS,0.2615483360969062,4.998548336097261
ASPO4,0.0,0.002238070021998606
ADNtex,-0.5582945562294981,0.0
ASPO5,0.0,0.002238070021998606
ASPO6,0.0,0.002238085883282226
ARGTRS,0.0,0.0
ARGabcpp,0.0,18.94799999999538
ASPT,0.0,60.14588308211188
ARGt3pp,0.0,47.37000000000319
ASPTA,-62.73462642562782,-2.5887433435519194
ASPTRS,0.0,0.0
ASPabcpp,0.0,31.580000000008827
ARGtex,-0.877222222221433,0.0
ASAD,-7.806053309816177,-0.9453097073657708
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASPt2_2pp,0.0,94.73999999991713
ASPt2_3pp,0.0,47.369999999958566
ADOCBIK,0.0,0.0
ASPt2pp_copy1,0.0,1000.0
ASPt2pp_copy2,-1000.0,23.68499999998778
ASPtex,-1.885555537206983,0.0
ADOCBLS,0.0,0.0
ASR,0.0,0.0
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
AST,0.0,4.30636363636645
ADOCBLabcpp,0.0,0.0
ATHRDHr,-60.14588308207302,0.0
ATPHs,0.0,10.526666666678866
BWCOS,0.0,0.0
CA2t3pp,0.0,999.995397579754
ATPM,3.15,26.835000000058017
CA2tex,0.00460242024598756,0.005113800273306879
ATPPRT,0.08377023809010622,0.9696711029251062
