,minimum,maximum
EX_ca2_e,-0.005113800273256556,-0.005113800273256556
EX_cbi_e,0.0,0.0
EX_cbl1_e,0.0,0.0
EX_g3ps_e,0.0,0.0
EX_g6p_e,0.0,0.0
EX_cd2_e,0.0,0.0
EX_h2s_e,0.0,0.0
EX_cgly_e,0.0,0.0
EX_gal_e,0.0,0.0
EX_gal_bD_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_chtbs_e,0.0,0.0
EX_gal1p_e,0.0,0.0
EX_cit_e,0.0,0.0
EX_galct__D_e,0.0,0.0
EX_hacolipa_e,0.0,0.0
EX_galctn__D_e,0.0,0.0
EX_cl_e,-0.005113800273256556,-0.005113800273256556
EX_galctn__L_e,0.0,0.0
EX_galt_e,0.0,0.0
EX_galur_e,0.0,0.0
EX_gam_e,0.0,0.0
EX_halipa_e,0.0,0.0
EX_gam6p_e,0.0,0.0
EX_gbbtn_e,0.0,0.0
EX_gdp_e,0.0,0.0
EX_hdca_e,0.0,0.0
EX_hdcea_e,0.0,0.0
EX_ni2_e,-0.00031734053568911963,-0.00031734053568911963
EX_hg2_e,0.0,0.0
EX_nmn_e,0.0,0.0
EX_his__L_e,0.0,0.0
EX_no_e,0.0,0.0
EX_hom__L_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_novbcn_e,0.0,0.0
EX_hxa_e,0.0,0.0
EX_o16a4colipa_e,0.0,0.0
EX_o2_e,-267.57038428126964,-17.57432917781957
EX_hxan_e,0.0,0.0
EX_o2s_e,0.0,0.0
EX_val__L_e,0.0,0.0
EX_ocdca_e,0.0,0.0
EX_xan_e,0.0,0.0
EX_idon__L_e,0.0,0.0
EX_xmp_e,0.0,0.0
EX_ocdcea_e,0.0,0.0
EX_octa_e,0.0,0.0
EX_xtsn_e,0.0,0.0
EX_orn_e,0.0,0.0
EX_xyl__D_e,0.0,0.0
EX_orot_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_pacald_e,0.0,0.0
EX_xylu__L_e,0.0,0.0
EX_zn2_e,-0.00033502514758510773,-0.00033502514758510773
12DGR120tipp,0.0,0.0
12DGR140tipp,0.0,0.0
12DGR141tipp,0.0,0.0
12DGR160tipp,0.0,0.0
EX_peamn_e,0.0,0.0
EX_phe__L_e,0.0,0.0
EX_pheme_e,0.0,0.0
EX_pi_e,-0.9477291587688454,-0.9477291587688144
EX_pnto__R_e,0.0,0.0
12DGR161tipp,0.0,0.0
12DGR180tipp,0.0,0.0
EX_ppa_e,0.0,0.0
EX_imp_e,0.0,0.0
EX_ppal_e,0.0,0.0
EX_pppn_e,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex,0.0,0.0
12PPDRtpp,0.0,0.0
12PPDStex,0.0,0.0
EX_ppt_e,0.0,0.0
EX_pro__L_e,0.0,0.0
EX_indole_e,0.0,0.0
EX_progly_e,0.0,0.0
EX_psclys_e,0.0,0.0
12PPDStpp,0.0,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
EX_pser__L_e,0.0,0.0
EX_ptrc_e,0.0,0.0
EX_inost_e,0.0,0.0
EX_pydam_e,0.0,0.0
EX_pydx_e,0.0,0.0
EX_pydxn_e,0.0,0.0
EX_pyr_e,0.0,0.0
EX_quin_e,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
EX_r5p_e,0.0,0.0
EX_rfamp_e,0.0,0.0
EX_rib__D_e,0.0,0.0
EX_rmn_e,0.0,0.0
26DAHtex,0.0,0.0
EX_ins_e,0.0,0.0
2AGPA120tipp,0.0,2.016928291048714e-13
2AGPA140tipp,0.0,2.0095036745715333e-13
2AGPA141tipp,0.0,3.397282455352979e-13
EX_sbt__D_e,0.0,0.0
EX_sel_e,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_ser__L_e,0.0,0.0
EX_skm_e,0.0,0.0
2AGPA160tipp,0.0,2.6423307986078726e-13
EX_slnt_e,0.0,0.0
2AGPA161tipp,0.0,3.4661162828797387e-13
EX_isetac_e,0.0,0.0
2AGPA180tipp,0.0,2.1027624086400465e-13
2AGPA181tipp,0.0,0.0
2AGPE120tipp,0.0,4.214406601477094e-13
2AGPE140tipp,0.0,6.377121053446899e-13
2AGPE141tipp,0.0,2.291500322826323e-13
EX_so2_e,0.0,0.0
EX_so3_e,0.0,0.0
EX_so4_e,-0.24779088701602398,-0.24779088701595336
EX_spmd_e,0.0,0.0
EX_succ_e,0.0,0.0
EX_sucr_e,0.0,0.0
EX_sulfac_e,0.0,0.0
EX_tartr__D_e,0.0,0.0
EX_tartr__L_e,0.0,0.0
EX_taur_e,0.0,0.0
EX_k_e,-0.1917729138785335,-0.1917729138785335
EX_tcynt_e,0.0,0.0
EX_thm_e,0.0,0.0
EX_kdo2lipid4_e,0.0,2.0122792321330962e-15
EX_thr__L_e,0.0,0.0
EX_lac__D_e,0.0,0.0
EX_thrp_e,0.0,0.0
2AGPE160tipp,0.0,3.1299268732354335e-13
2AGPE161tipp,0.0,3.3284486278262193e-13
EX_lac__L_e,0.0,0.0
2AGPE180tipp,0.0,3.863576125695545e-13
2AGPE181tipp,0.0,3.170796958329447e-13
EX_thym_e,0.0,0.0
EX_thymd_e,0.0,0.0
EX_tma_e,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,3.623767952376511e-13
EX_tmao_e,0.0,0.0
EX_lcts_e,0.0,0.0
EX_tre_e,0.0,0.0
2AGPEAT141,0.0,2.2493118478905672e-13
2AGPEAT160,0.0,-3.8249958755898206e-13
2AGPEAT161,0.0,5.083433674002436e-13
2AGPEAT180,0.0,0.0
EX_trp__L_e,0.0,0.0
EX_tsul_e,0.0,0.0
EX_ttdca_e,0.0,0.0
EX_ttdcea_e,0.0,0.0
EX_ttrcyc_e,0.0,0.0
2AGPEAT181,0.0,0.0
2AGPG120tipp,0.0,3.7338881986315187e-13
2AGPG140tipp,0.0,4.1389114358025836e-13
EX_tungs_e,0.0,0.0
EX_tym_e,0.0,0.0
2AGPG141tipp,0.0,-2.3456930842158386e-13
EX_tyr__L_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_tyrp_e,0.0,0.0
EX_uacgam_e,0.0,0.0
2AGPG160tipp,0.0,1.7319479184152442e-13
2AGPG161tipp,0.0,-5.544627257325629e-13
2AGPG180tipp,0.0,0.0
EX_udpacgal_e,0.0,0.0
EX_udpg_e,0.0,0.0
2AGPG181tipp,0.0,4.107825191113079e-13
EX_udpgal_e,0.0,0.0
2AGPGAT120,0.0,0.0
EX_lipa_e,0.0,0.0
2AGPGAT140,0.0,3.8546943414985435e-13
2AGPGAT141,0.0,2.753353101070388e-13
EX_udpglcur_e,0.0,0.0
EX_ump_e,0.0,0.0
EX_ura_e,0.0,0.0
2AGPGAT160,0.0,-2.5579538487363607e-13
2AGPGAT161,0.0,4.60964599824365e-13
2AGPGAT180,0.0,7.780442956573097e-13
EX_urea_e,0.0,-2.3486768085945187e-13
EX_uri_e,0.0,0.0
EX_lipa_cold_e,0.0,0.0
2AGPGAT181,0.0,0.0
2DGULRGx,0.0,0.0
EX_lipoate_e,0.0,0.0
2DGULRGy,0.0,0.0
2DGULRx,0.0,0.0
EX_lys__L_e,0.0,0.0
2DGULRy,0.0,0.0
2MAHMP,0.0,1.0658141036401503e-13
EX_lyx__L_e,0.0,0.0
EX_mal__D_e,0.0,0.0
34dhpactex,0.0,0.0
3AMACHYD,0.0,0.0
3UMPtex,0.0,0.0
EX_mal__L_e,0.0,0.0
42A12BOOXpp,0.0,0.0
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,3.0375701953744283e-13
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,2.0605739337042905e-13
3HAD120,0.0,0.0
EX_malt_e,0.0,0.0
3HAD121,0.0,-1.0719897192146277e-13
3HAD140,0.0,-2.0995705174442492e-13
4PCP,0.0,0.0
4PCPpp,0.0,0.0
4PEPTabcpp,0.0,0.0
4PEPTtex,0.0,0.0
5DGLCNtex,0.0,0.0
5DOAN,0.00022105764869985114,0.00022105764869985114
3HAD141,0.0,0.0
3HAD160,0.0,-4.3598458177029897e-13
3HAD161,0.0,-4.3598458177029897e-13
3HAD180,0.0,0.0
3HAD181,0.0,0.0
3HAD40,0.0,-1.936228954946273e-13
5MTRtex,0.0,0.0
5MTRtpp,0.0,0.0
A5PISO,0.03823020100537159,0.038230201005374026
3HAD60,0.0,1.3924972286361026e-13
EX_malthx_e,0.0,0.0
3HAD80,0.0,0.0
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
AACPS1,0.0,1.2918555114538322e-12
AACPS2,0.0,1.1146639167236572e-13
AACPS3,0.1253917581690176,0.12539175817072268
AACPS4,0.1477922665706255,0.14779226657175126
3HPPtex,0.0,0.0
AACPS5,0.0,0.0
AACPS6,0.0,6.337153024560394e-13
3HPPtpp,0.0,0.0
3KGK,0.0,0.0
AACPS7,0.07646040201017727,0.07646040201143123
EX_maltpt_e,0.0,0.0
AACPS8,0.0,7.362999099314038e-13
AACPS9,0.0,7.220890552162018e-13
AACTOOR,0.0,5.826450433232822e-13
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAR100,0.0,-7.716605132657151e-13
3OAR120,0.0,0.0
3OAR121,0.0,0.0
3OAR140,0.07646040201074318,0.0764604020110199
3OAR141,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,8.530953721219703e-13
ABUTD,0.0,-2.739475313262574e-13
ABUTt2pp,0.0,1000.0000000000011
ABUTtex,0.0,0.0
3OAR160,0.0,9.993117444651034e-13
3OAR161,0.0,1.592698195551634e-12
3OAR180,0.0,2.779998453661392e-13
ACACCT,0.0,0.0
ACACT1r,0.3496444267524578,0.34964442675249163
3OAR181,0.0,5.24913446042774e-13
ACACT2r,0.3496444267524578,0.3496444267525112
EX_malttr_e,0.0,0.0
ACACT3r,0.3496444267524578,0.3496444267524578
ACACT4r,0.34964442675215174,0.3496444267524578
ACACT5r,0.3496444267518919,0.3496444267524578
3OAR40,0.0,2.69562150378988e-13
3OAR60,0.0,2.69562150378988e-13
3OAR80,0.0,2.69562150378988e-13
3OAS100,0.0,2.7122748491592574e-13
3OAS120,0.0,1.0523248938909546e-12
3OAS121,0.0,2.933764342571976e-13
3OAS140,0.07646040201074318,0.07646040201151284
ACACT6r,0.273184024741405,0.27318402474171466
ACACT7r,0.2731840247400953,0.27318402474171466
ACACT8r,0.0,3.6415315207705135e-13
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALD,6.608047442568932e-13,4.417799459588423e-12
ACALDtex,0.0,0.0
ACALDtpp,0.0,0.0
3OAS141,0.0,5.10924635932497e-13
3OAS160,0.0,2.1084523016412504e-12
3OAS161,0.0,1.5393242236427795e-12
3OAS180,0.0,8.562039965909207e-13
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
3OAS181,0.0,4.982680934517703e-13
ACCOAC,0.07646629688137531,0.0764662968828489
EX_maltttr_e,0.0,0.0
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
3OAS60,0.0,9.927891841954306e-13
3OAS80,0.0,9.927891841954306e-13
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,4.1792957983233237e-13
3PEPTtex,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,4.615474669122932e-13
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
EX_man_e,0.0,1.5443202272535927e-13
ACGK,0.290609262329895,0.2906092623345926
ACGS,0.290609262329895,0.2906092623345926
ACHBS,0.28543847830719576,0.285438478307338
ADK4,1.3722356584366935e-13,0.0
ADMDC,0.0,0.0
ADNCYC,0.0,3.737010700888277e-12
ACKr,-996.0111395039762,0.5723683588900847
ADNK1,0.0,0.0006612079939429805
ADNUC,0.0,4.718003765447065e-12
ACLS,0.8589504420940894,0.8589504420942106
EX_man6p_e,0.0,0.0
ACM6PH,0.0,4.615474669122932e-13
ACMAMUT,0.0,0.0
ADNt2pp_copy1,0.0,1000.0
ADNt2pp_copy2,-1000.0,0.0
ADNtex,0.0,0.0
ADOCBIK,0.0,0.0
ACMANAptspp,0.0,0.0
ADOCBLS,0.0,0.0
EX_manglyc_e,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,8.559819519859957e-13
ADPT,0.0,0.0006612079935039428
ADSK,0.24352889554901969,0.24352889554943213
ADSL1r,0.2937974048630695,0.2937974048669565
ADSL2r,0.4401650776986537,0.4401650776994621
ACNML,0.0,0.0
ACOAD1f,-0.34964442675279966,-0.3496444267516476
ACOAD2f,-0.34964442675279966,-0.3496444267516476
ACOAD3f,-0.3496444267524578,-0.3496444267516476
ADSS,0.2937974048633676,0.2937974048669565
EX_melib_e,0.0,0.0
AGDC,0.0,9.053313654305839e-13
AGM3PA,0.0,4.5266568271529195e-13
ACOAD4f,-0.3496444267524578,-0.3496444267504367
ACOAD5f,-0.3496444267524578,-0.34964442674841556
AGM3PApp,0.0,4.097139294501062e-13
ACOAD6f,-0.27318402474171466,-0.2731840247376547
EX_meoh_e,1.96495687733201e-06,1.9649569034715334e-06
ACOAD7f,-0.1253917581700649,-0.12539175816564985
ACOAD8f,0.0,9.947598300641403e-13
AGM3PH,0.0,4.380107387902399e-13
AGM3Pt2pp,0.0,4.380107387902399e-13
AGM4PA,0.0,1.7395807017095422e-13
ACOATA,3.239630785856207e-13,8.102407633714392e-13
EX_met__D_e,0.0,0.0
ACODA,0.290609262329895,0.2906092623312784
ACOLIPAabctex,0.0,2.5135449277513544e-13
ACONIs,0.0,0.0
AGM4PApp,0.0,0.0
AGM4PCP,0.0,1.692916640205766e-13
AGM4PCPpp,0.0,4.1496753949710197e-13
AGM4PH,0.0,4.650689555685261e-13
ACONMT,0.0,0.0
EX_met__L_e,0.0,1.0502709812953981e-13
EX_metsox_R__L_e,0.0,0.0
ACONTa,4.855698960888774,4.855698960903211
EX_metsox_S__L_e,0.0,0.0
ACONTb,4.8556989608922905,4.855698960896317
ACOTA,-0.290609262329895,-0.290609262329895
ACPPAT120,0.0,0.0
ACPPAT140,0.0,6.221689829999377e-13
ACPPAT141,0.0,6.226130722097878e-13
ACPPAT160,0.0,0.06269587908565515
AGM4Pt2pp,0.0,0.0
ACPPAT161,0.0,0.07389613328519584
EX_mg2_e,-0.008523000455427594,-0.008523000455427594
ACPPAT180,0.0,0.0
ACPPAT181,0.0,-6.292744103575387e-13
ACPS1,0.0,0.0
AGMH,0.0,0.0
AGMHE,0.0,0.0
AGMT,0.0,0.0
ACS,0.0,996.583507862862
EX_mincyc_e,0.0,0.0
ACSERtex,0.0,0.0
AGMt2pp,0.0,0.0
EX_minohp_e,0.0,0.0
AGMtex,0.0,0.0
ACSERtpp,0.0,1.9195756095768957e-13
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,1000.0
ACtex,-2.2737367544323206e-13,0.0
ADA,0.0,2.8396254531798393e-12
AGPAT120,0.0,5.24913446042774e-13
AGPAT140,0.0,1.6195933483231784e-12
ADCL,0.0006572780754675088,0.0006572780754675878
EX_mmet_e,0.0,0.0
ADCS,0.0006572780754675088,0.0006572780754675878
ADD,0.0,9.307063149679995e-12
AGPAT141,0.0,2.655764497205837e-12
AGPAT160,0.06269587908503245,0.06269587908875103
AGPAT161,0.0738961332858249,0.07389613328607098
ADEt2rpp,0.0,0.0
AGPAT180,0.0,7.196465645620265e-13
EX_mn2_e,-0.0006788926011182085,-0.0006788926011182095
AGPAT181,0.0,7.196465645620265e-13
AGPR,-0.2906092623294656,-0.290609262329895
ADEtex,0.0,0.0
ADK1,-1000.0,1000.0
ADK3,-1000.0,999.2232279844676
AGt3,0.0,-3.751665644813329e-12
EX_mnl_e,0.0,0.0
AHCYSNS,0.00044015034040967294,0.0004401503405358888
AICART,0.53324312002093,0.533243120020969
EX_mobd_e,-0.00012673971858791466,-0.00012673971858791466
AIRC2,0.4401650776989367,0.440165077698629
EX_mso3_e,0.0,0.0
AIRC3,-0.44016507769723257,-0.44016507769888974
EX_n2o_e,0.0,0.0
AKGDH,3.7993460036056073,3.7993460034721194
AKGt2rpp,1.885602785023366e-12,0.0
AKGtex,1.885602785023366e-12,0.0
ALAALAD,0.0,2.329213211194059e-13
ALAALAabcpp,0.0,0.0
ALAALAr,0.02730111085365095,0.027301110853422017
EX_na1_e,0.0,0.0
ALAALAtex,0.0,0.0
ALAGLUE,0.0,0.0
ALAR,0.04095166628047642,0.04095166629889314
ALATA_D2,0.0,1.0344392009642434e-11
CYSDabcpp,0.0,0.0
ALAabcpp,0.0,-1.907363156306019e-13
EX_nac_e,0.0,0.0
ALAt2pp_copy1,0.0,1000.0
ALATA_L,-1000.0,999.0130827237482
ALATA_L2,0.0,2.000888343900442e-11
ALAt2pp_copy2,-1000.0,0.0
EX_nh4_e,-10.611576699820146,-10.611576699826063
ALAt4pp,0.0,1000.0
ALATRS,0.0,0.0
ALAtex,-2.6147972675971687e-12,0.0
ASPt2_2pp,0.0,1.3310241797626077e-11
ALCD19,-1.0988432386227487e-12,0.0
ALCD2x,1.1404210908949608e-12,0.0
ALDD19xr,0.0,0.0
APH141,0.0,3.704592188569222e-12
APH160,0.0,3.693129135839968e-12
APH161,0.0,3.5333957981720232e-12
APH180,0.0,3.872901999102396e-12
ALDD2x,0.0,5.9117155615240335e-12
ALDD2y,0.0,1.5347723092418164e-11
ASPt2_3pp,0.0,6.655120898813038e-12
ALDD3y,0.0,0.0
ALDD4,0.0,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,0.0
APH181,0.0,3.704592188569222e-12
APPLDHr,0.0,0.0
APRAUR,0.00043818538364515016,0.00043818538364503914
ARAI,0.0,0.0
ARBTNR1,0.0,6.252776074688882e-13
ARBTNR2,0.0,5.684341886080801e-13
ARBTNR3,0.0,4.547473508864641e-13
ARBTNabcpp,0.0,9.094947017729282e-13
ALLTN,0.0,3.176027149609517e-13
ALLTNt2rpp,1.2003731342247193e-12,0.0
ALLTNtex,1.2003731342247193e-12,0.0
ALLULPE,0.0,0.0
ARBTNexs,0.0,9.094947017729282e-13
ARBTNtex,0.0,9.094947017729282e-13
ASPt2pp_copy1,0.0,1000.0
ARBTNtonex,0.0,1.1368683772161603e-12
ARBTNtpp,0.0,1.1368683772161603e-12
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ARBTptspp,0.0,0.0
ALPATE160pp,0.0,0.0
ASPt2pp_copy2,-1000.0,5.775158129495139e-12
ALPATG160pp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,4.965083899577394e-12
ARBt2rpp,8.952838470577262e-12,7.022160630754115e-12
ALR2,0.0,6.45261621912141e-13
ALR4x,0.0,6.45261621912141e-13
ALTRH,1.2966294704597203e-12,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
ARBt3ipp,0.0,7.022160630754115e-12
ARBtex,0.0,0.0
ARGAGMt7pp,-1000.0,1000.0000000000073
ARGDC,0.0,5.339728659237153e-12
AM4PCP,0.0,0.0
ARGDCpp,0.0,1.2505552149377763e-12
AMALT1,0.0,0.0
ASPtex,2.0463630789890885e-12,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
ARGORNt7pp,-1000.0,1000.0
ARGSL,0.290609262329895,0.29060926233120926
ARGSS,0.290609262329895,0.29060926233120926
ARGTRS,0.0,0.0
AMANAPEr,0.0,0.0
ARGabcpp,0.0,3.069544618483633e-12
ASR,0.0,0.0
ARGt3pp,0.0,7.292388914947878e-12
ARGtex,2.1355139878664886e-13,0.0
AMANK,0.0,0.0
AMAOTr,1.96495687733201e-06,1.964956885910918e-06
ASAD,-1.050344119296875,-1.050344119295298
AST,0.0,1.3146619209924992e-12
ASCBPL,1.3642420526593924e-12,0.0
AMMQLT8,0.0,0.0
ASCBptspp,1.3642420526593924e-12,0.0
AMPMS2,0.00021909269182251914,0.00021909269185669872
ATHRDHr,7.960354597713604e-11,0.0
AMPN,0.0,3.804087904055176e-12
AMPTASECG,0.0,9.07718344933528e-13
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,0.0,0.0
ANHMK,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,7.0465855372958686e-12
ASNNpp,0.0,7.0465855372958686e-12
ASNS1,0.0,3.780975532663433e-12
ASNS2,0.2368313400156755,0.23683134003968043
ASNTRS,0.0,0.0
ASNabcpp,0.0,5.087485988042317e-12
ANPRT,0.05584702188909172,0.055847021889185444
ANS,0.05584702188909172,0.055847021889185444
AOBUTDs,0.0,5.772715638840964e-12
AOXSr2,1.96495687733201e-06,1.964956885910918e-06
ASNt2rpp,-1.7529977469621372e-11,0.0
ASNtex,-1.106448266341431e-12,0.0
AP4AH,0.0,6.957989739930781e-12
